rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
MYSRES010DEL01 ,27.0,4.9,12.321214,76.621094,12.391214,76.691094,29-03-2022,fog,medium,1,buffet,motorcycle,1.0,no,metropolitian,36,MYS,29,3,tuesday,0,5.0,18.0,evening,10.880991591395228,long
ALHRES14DEL02 ,32.0,4.3,25.459775,81.834841,25.509775,81.884841,15-02-2022,sandstorms,low,0,drinks,motorcycle,0.0,no,metropolitian,21,ALH,15,2,tuesday,0,10.0,22.0,night,7.489922545713147,medium
INDORES01DEL01 ,21.0,4.7,22.695207,75.866059,22.765207,75.936059,08-03-2022,sunny,medium,1,snack,scooter,1.0,no,metropolitian,13,INDO,8,3,tuesday,0,15.0,18.0,evening,10.588906536688087,long
JAPRES11DEL01 ,21.0,4.8,26.90294,75.793007,27.01294,75.903007,06-03-2022,fog,medium,2,drinks,scooter,0.0,no,metropolitian,27,JAP,6,3,sunday,1,5.0,18.0,evening,16.385045825961104,very_long
COIMBRES11DEL01 ,28.0,4.6,11.001753,76.986241,11.041753,77.026241,05-04-2022,sunny,medium,2,buffet,motorcycle,0.0,no,,10,COIMB,5,4,tuesday,0,5.0,15.0,afternoon,6.232393050016768,medium
RANCHIRES20DEL02 ,,,23.39925,85.390464,23.41925,85.410464,24-03-2022,stormy,high,2,meal,scooter,1.0,no,urban,15,RANCHI,24,3,thursday,0,5.0,11.0,morning,3.0184094452114865,short
BANGRES11DEL01 ,28.0,4.9,12.934365,77.616155,13.004365,77.686155,18-03-2022,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,28,BANG,18,3,friday,0,5.0,23.0,night,10.868240116750805,long
BHPRES19DEL01 ,32.0,4.9,,,,,18-02-2022,fog,medium,1,meal,scooter,0.0,no,urban,30,BHP,18,2,friday,0,5.0,18.0,evening,,
PUNERES05DEL01 ,,,18.543626,73.905101,18.653626,74.015101,04-03-2022,sandstorms,low,2,snack,electric_scooter,0.0,no,urban,11,PUNE,4,3,friday,0,,,,16.852241972645782,very_long
MUMRES14DEL02 ,32.0,4.9,19.1813,72.836191,19.2613,72.916191,12-03-2022,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,37,MUM,12,3,saturday,1,5.0,18.0,evening,12.234645517155798,long
HYDRES19DEL03 ,30.0,4.5,17.458998,78.500366,17.518998,78.560366,21-03-2022,fog,low,1,buffet,motorcycle,1.0,no,urban,15,HYD,21,3,monday,0,5.0,22.0,night,9.219708856174128,medium
JAPRES010DEL01 ,28.0,4.6,26.921411,75.793604,27.031411,75.903604,23-03-2022,fog,medium,1,meal,scooter,1.0,no,metropolitian,37,JAP,23,3,wednesday,0,5.0,17.0,afternoon,16.38385607184808,very_long
BANGRES05DEL03 ,21.0,4.9,12.970324,77.645748,13.000324,77.675748,05-04-2022,windy,jam,2,meal,scooter,0.0,no,metropolitian,20,BANG,5,4,tuesday,0,5.0,19.0,evening,4.657671710224878,short
COIMBRES010DEL03 ,38.0,4.2,11.003008,76.97544,11.093008,77.06544,31-03-2022,windy,jam,1,drinks,scooter,1.0,no,urban,34,COIMB,31,3,thursday,0,10.0,21.0,night,14.022268860182423,long
HYDRES01DEL02 ,27.0,4.7,17.410371,78.437225,17.460371,78.487225,13-03-2022,windy,medium,0,snack,motorcycle,1.0,no,metropolitian,17,HYD,13,3,sunday,1,5.0,17.0,afternoon,7.684168603439756,medium
PUNERES02DEL01 ,24.0,4.6,18.55144,73.804855,18.66144,73.914855,18-03-2022,windy,medium,2,meal,scooter,1.0,no,urban,20,PUNE,18,3,friday,0,15.0,17.0,afternoon,16.851875921653388,very_long
COIMBRES09DEL02 ,20.0,4.2,11.008638,76.984311,11.088638,77.064311,23-03-2022,fog,jam,1,buffet,scooter,1.0,no,,31,COIMB,23,3,wednesday,0,5.0,21.0,night,12.464226008964719,long
JAPRES07DEL03 ,29.0,4.7,26.766536,75.837333,26.906536,75.977333,04-04-2022,sandstorms,medium,2,meal,electric_scooter,1.0,no,metropolitian,25,JAP,4,4,monday,0,5.0,17.0,afternoon,20.86362506156607,very_long
PUNERES01DEL02 ,34.0,4.8,18.569156,73.774723,18.619156,73.824723,13-03-2022,cloudy,jam,1,meal,motorcycle,0.0,no,metropolitian,26,PUNE,13,3,sunday,1,15.0,21.0,night,7.660205777239119,medium
CHENRES03DEL01 ,30.0,4.7,13.091809,80.219104,13.101809,80.229104,24-03-2022,sunny,low,1,buffet,scooter,1.0,no,metropolitian,16,CHEN,24,3,thursday,0,10.0,8.0,morning,1.552216563717113,short
SURRES04DEL03 ,38.0,4.6,21.173493,72.801953,21.203493,72.831953,15-03-2022,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,36,SUR,15,3,tuesday,0,15.0,21.0,night,4.560926278066122,short
AGRRES09DEL01 ,38.0,4.4,,,,,13-02-2022,cloudy,high,1,meal,motorcycle,1.0,no,metropolitian,36,AGR,13,2,sunday,1,10.0,13.0,afternoon,,
VADRES17DEL01 ,33.0,4.9,,,,,31-03-2022,sandstorms,low,2,meal,electric_scooter,1.0,no,,23,VAD,31,3,thursday,0,5.0,23.0,night,,
JAPRES01DEL03 ,26.0,4.6,26.90519,75.810753,26.96519,75.870753,01-03-2022,fog,medium,0,snack,motorcycle,1.0,no,metropolitian,29,JAP,1,3,tuesday,0,10.0,17.0,afternoon,8.938097379311301,medium
CHENRES15DEL01 ,34.0,4.7,13.026286,80.275235,13.136286,80.385235,10-03-2022,sunny,jam,2,buffet,motorcycle,1.0,no,metropolitian,22,CHEN,10,3,thursday,0,5.0,19.0,evening,17.074904296042025,very_long
INDORES17DEL02 ,37.0,4.8,22.761226,75.887522,22.781226,75.907522,07-03-2022,stormy,low,1,meal,motorcycle,1.0,no,metropolitian,25,INDO,7,3,monday,0,10.0,10.0,morning,3.024984591596264,short
HYDRES16DEL02 ,36.0,4.2,17.440827,78.393391,17.460827,78.413391,19-03-2022,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,27,HYD,19,3,saturday,1,15.0,9.0,morning,3.0735433636637475,short
CHENRES18DEL01 ,30.0,4.0,12.981615,80.231598,13.021615,80.271598,01-04-2022,fog,high,1,drinks,scooter,1.0,no,metropolitian,36,CHEN,1,4,friday,0,5.0,13.0,afternoon,6.210030477135088,medium
GOARES20DEL03 ,33.0,3.6,,,,,12-02-2022,windy,jam,2,meal,electric_scooter,0.0,no,metropolitian,36,GOA,12,2,saturday,1,10.0,20.0,evening,,
AURGRES02DEL01 ,27.0,4.5,,,,,13-02-2022,fog,high,0,buffet,motorcycle,1.0,no,metropolitian,21,AURG,13,2,sunday,1,5.0,13.0,afternoon,,
COIMBRES15DEL01 ,22.0,4.8,11.006686,76.951736,11.116686,77.061736,25-03-2022,windy,low,2,snack,motorcycle,0.0,no,urban,12,COIMB,25,3,friday,0,15.0,22.0,night,17.13793593144315,very_long
INDORES20DEL01 ,22.0,4.7,22.732225,75.874765,22.842225,75.984765,04-03-2022,sunny,medium,1,meal,motorcycle,1.0,no,urban,14,INDO,4,3,friday,0,15.0,17.0,afternoon,16.63651695459671,very_long
VADRES02DEL03 ,33.0,4.2,,,,,17-03-2022,stormy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,31,VAD,17,3,thursday,0,15.0,18.0,evening,,
SURRES11DEL01 ,36.0,5.0,21.157735,72.768778,21.267735,72.878778,06-04-2022,windy,low,0,snack,motorcycle,1.0,no,metropolitian,26,SUR,6,4,wednesday,0,10.0,22.0,night,16.72211837577326,very_long
KNPRES15DEL02 ,34.0,4.8,26.482419,80.320939,26.502419,80.340939,13-02-2022,sunny,high,0,buffet,motorcycle,1.0,no,metropolitian,20,KNP,13,2,sunday,1,5.0,11.0,morning,2.9845125598688362,short
MYSRES010DEL03 ,30.0,4.3,12.321214,76.621094,12.411214,76.711094,16-03-2022,cloudy,jam,1,meal,motorcycle,3.0,no,metropolitian,48,MYS,16,3,wednesday,0,10.0,21.0,night,13.98958472463553,long
COIMBRES11DEL01 ,22.0,4.8,11.001753,76.986241,11.011753,76.996241,07-03-2022,sunny,low,2,snack,motorcycle,0.0,no,metropolitian,24,COIMB,7,3,monday,0,15.0,10.0,morning,1.558137239175215,short
HYDRES02DEL03 ,22.0,4.9,17.41233,78.449654,17.50233,78.539654,04-03-2022,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,29,HYD,4,3,friday,0,10.0,20.0,evening,13.830709083522443,long
SURRES01DEL01 ,36.0,4.8,21.186438,72.794115,21.296438,72.904115,10-03-2022,cloudy,jam,0,snack,motorcycle,2.0,no,metropolitian,48,SUR,10,3,thursday,0,10.0,20.0,evening,16.720605641529577,very_long
INDORES08DEL02 ,23.0,4.6,22.725748,75.898497,22.805747,75.978497,02-03-2022,windy,medium,0,snack,motorcycle,1.0,no,metropolitian,31,INDO,2,3,wednesday,0,15.0,17.0,afternoon,12.100079055614344,long
BANGRES20DEL01 ,34.0,4.9,12.972161,77.596014,13.042161,77.666014,14-03-2022,cloudy,jam,2,snack,electric_scooter,1.0,no,metropolitian,37,BANG,14,3,monday,0,5.0,20.0,evening,10.867434750937747,long
PUNERES19DEL01 ,33.0,4.4,18.563934,73.915367,18.673935,74.025367,08-03-2022,cloudy,jam,2,drinks,electric_scooter,0.0,no,urban,43,PUNE,8,3,tuesday,0,5.0,20.0,evening,16.851371030914212,very_long
PUNERES02DEL01 ,27.0,4.5,18.55144,73.804855,18.66144,73.914855,04-03-2022,cloudy,jam,0,snack,motorcycle,1.0,no,metropolitian,46,PUNE,4,3,friday,0,15.0,21.0,night,16.851875921653388,very_long
INDORES07DEL03 ,37.0,4.5,22.722634,75.886959,22.782634,75.946959,05-03-2022,windy,low,2,buffet,motorcycle,1.0,no,metropolitian,29,INDO,5,3,saturday,1,15.0,23.0,night,9.075521306663484,medium
SURRES15DEL02 ,33.0,4.6,21.160522,72.771477,21.290522,72.901477,06-04-2022,sunny,medium,1,buffet,scooter,0.0,no,metropolitian,23,SUR,6,4,wednesday,0,15.0,17.0,afternoon,19.761706467413592,very_long
RANCHIRES19DEL02 ,21.0,4.6,23.333017,85.3172,23.463017,85.4472,31-03-2022,windy,low,2,drinks,scooter,1.0,no,,11,RANCHI,31,3,thursday,0,5.0,22.0,night,19.620419296539986,very_long
PUNERES12DEL01 ,39.0,4.5,18.520016,73.830547,18.560016,73.870547,30-03-2022,stormy,high,1,buffet,motorcycle,1.0,no,urban,30,PUNE,30,3,wednesday,0,10.0,12.0,morning,6.12908533497929,medium
MUMRES18DEL02 ,21.0,4.8,19.1093,72.825451,19.1293,72.845451,05-04-2022,windy,low,1,buffet,scooter,1.0,no,metropolitian,11,MUM,5,4,tuesday,0,15.0,11.0,morning,3.059554247595471,short
LUDHRES05DEL02 ,35.0,4.8,30.905562,75.832841,31.035562,75.962841,14-02-2022,fog,low,0,snack,motorcycle,1.0,no,urban,40,LUDH,14,2,monday,0,5.0,22.0,night,19.041522215513627,very_long
MUMRES07DEL01 ,29.0,4.1,19.091458,72.827808,19.161458,72.897808,31-03-2022,sandstorms,medium,0,buffet,motorcycle,0.0,no,metropolitian,34,MUM,31,3,thursday,0,5.0,18.0,evening,10.708220667367794,long
VADRES08DEL01 ,30.0,4.8,,,,,16-03-2022,sunny,jam,2,buffet,scooter,1.0,no,metropolitian,26,VAD,16,3,wednesday,0,15.0,20.0,evening,,
JAPRES010DEL03 ,28.0,4.6,26.921411,75.793604,26.981411,75.853604,09-03-2022,cloudy,low,1,snack,scooter,1.0,no,urban,19,JAP,9,3,wednesday,0,5.0,22.0,night,8.937527873529229,medium
LUDHRES04DEL03 ,21.0,4.9,30.914057,75.83982,30.944057,75.86982,11-02-2022,sunny,medium,1,snack,scooter,1.0,no,metropolitian,19,LUDH,11,2,friday,0,15.0,18.0,evening,4.395007361329002,short
CHENRES18DEL01 ,31.0,4.6,12.981615,80.231598,13.091615,80.341598,02-03-2022,sunny,jam,2,meal,scooter,0.0,no,metropolitian,18,CHEN,2,3,wednesday,0,5.0,20.0,evening,17.076407856166536,very_long
PUNERES03DEL01 ,32.0,4.8,18.554382,73.798206,18.664382,73.908206,20-03-2022,windy,medium,1,snack,scooter,1.0,no,metropolitian,21,PUNE,20,3,sunday,1,10.0,18.0,evening,16.851738065958607,very_long
CHENRES01DEL01 ,20.0,5.0,13.005801,80.250744,13.045801,80.290744,11-03-2022,sandstorms,medium,1,meal,scooter,1.0,no,metropolitian,27,CHEN,11,3,friday,0,10.0,16.0,afternoon,6.209735433842075,medium
CHENRES05DEL01 ,28.0,4.6,13.058616,80.264151,13.168616,80.374151,06-03-2022,cloudy,jam,0,meal,motorcycle,2.0,yes,metropolitian,48,CHEN,6,3,sunday,1,15.0,21.0,night,17.073813051007523,very_long
COIMBRES06DEL03 ,35.0,4.8,11.021278,76.995017,11.051278,77.025017,15-03-2022,sunny,low,1,drinks,motorcycle,1.0,no,urban,19,COIMB,15,3,tuesday,0,15.0,22.0,night,4.674181485440602,short
MUMRES03DEL02 ,26.0,4.1,19.22384,72.841347,19.24384,72.861347,19-03-2022,sandstorms,low,0,meal,motorcycle,0.0,no,,24,MUM,19,3,saturday,1,5.0,10.0,morning,3.058551495341316,short
CHENRES08DEL01 ,30.0,4.6,13.022394,80.242439,13.092394,80.312439,08-03-2022,fog,medium,2,meal,scooter,0.0,no,metropolitian,43,CHEN,8,3,tuesday,0,5.0,18.0,evening,10.866360907886408,long
KNPRES07DEL03 ,,,26.472001,80.354002,26.612001,80.494002,12-02-2022,windy,jam,1,buffet,scooter,1.0,yes,metropolitian,41,KNP,12,2,saturday,1,,,,20.887572879618883,very_long
MYSRES07DEL02 ,38.0,4.7,12.325461,76.632278,12.455461,76.762278,06-03-2022,fog,medium,0,snack,motorcycle,0.0,no,metropolitian,47,MYS,6,3,sunday,1,5.0,17.0,afternoon,20.206260324074304,very_long
CHENRES13DEL02 ,,,13.027018,80.254791,13.047018,80.274791,13-03-2022,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,24,CHEN,13,3,sunday,1,10.0,9.0,morning,3.1047992381869647,short
BANGRES19DEL02 ,25.0,4.9,12.914264,77.6784,12.964264,77.7284,09-03-2022,cloudy,low,1,buffet,scooter,0.0,no,metropolitian,15,BANG,9,3,wednesday,0,5.0,0.0,,7.763485791200292,medium
AURGRES03DEL03 ,36.0,4.9,19.874733,75.353942,19.934733,75.413942,11-02-2022,sunny,medium,1,meal,scooter,0.0,no,urban,19,AURG,11,2,friday,0,10.0,18.0,evening,9.15771032959411,medium
COIMBRES05DEL02 ,38.0,4.2,11.022169,76.999594,11.072169,77.049594,17-03-2022,windy,low,0,meal,motorcycle,1.0,no,urban,20,COIMB,17,3,thursday,0,5.0,23.0,night,7.790160607220383,medium
BANGRES06DEL02 ,30.0,4.3,12.979096,77.640625,12.999096,77.660625,03-03-2022,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,30,BANG,3,3,thursday,0,15.0,10.0,morning,3.105091522701049,short
JAPRES19DEL03 ,31.0,5.0,26.913726,75.75282,26.973726,75.812821,17-03-2022,sunny,medium,2,drinks,scooter,1.0,no,metropolitian,16,JAP,17,3,thursday,0,15.0,17.0,afternoon,8.937863682516157,medium
COIMBRES03DEL01 ,38.0,4.9,11.025083,77.015393,11.135083,77.125393,23-03-2022,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,43,COIMB,23,3,wednesday,0,10.0,17.0,afternoon,17.137407700371956,very_long
HYDRES13DEL03 ,30.0,4.4,17.431477,78.40035,17.461477,78.43035,03-04-2022,fog,jam,1,buffet,motorcycle,2.0,no,metropolitian,39,HYD,3,4,sunday,1,10.0,19.0,evening,4.610367445745056,short
COIMBRES17DEL03 ,26.0,4.9,11.026117,76.944652,11.116117,77.034652,14-03-2022,stormy,jam,1,drinks,scooter,1.0,no,metropolitian,29,COIMB,14,3,monday,0,5.0,20.0,evening,14.021726512881596,long
HYDRES13DEL03 ,23.0,4.8,17.431477,78.40035,17.491477,78.46035,26-03-2022,fog,jam,2,meal,scooter,0.0,no,metropolitian,23,HYD,26,3,saturday,1,10.0,20.0,evening,9.220373067021216,medium
DEHRES06DEL01 ,20.0,4.9,30.361281,78.068022,30.431281,78.138022,16-02-2022,fog,medium,0,snack,motorcycle,2.0,no,metropolitian,35,DEH,16,2,wednesday,0,5.0,17.0,afternoon,10.27908705554764,long
SURRES07DEL03 ,34.0,4.8,21.170798,72.790489,21.230798,72.850489,26-03-2022,sunny,jam,0,buffet,motorcycle,0.0,no,urban,21,SUR,26,3,saturday,1,5.0,21.0,night,9.121499067661924,medium
RANCHIRES17DEL02 ,33.0,4.7,23.374878,85.335739,23.454878,85.415739,27-03-2022,stormy,low,2,buffet,scooter,0.0,no,metropolitian,19,RANCHI,27,3,sunday,1,10.0,22.0,night,12.073402311815224,long
SURRES01DEL01 ,27.0,4.6,21.186438,72.794115,21.296438,72.904115,18-03-2022,cloudy,jam,0,snack,motorcycle,1.0,no,metropolitian,40,SUR,18,3,friday,0,15.0,20.0,evening,16.720605641529577,very_long
HYDRES19DEL03 ,38.0,4.8,17.458998,78.500366,17.548998,78.590366,04-03-2022,fog,jam,2,buffet,electric_scooter,0.0,no,metropolitian,37,HYD,4,3,friday,0,5.0,21.0,night,13.829019124454268,long
MYSRES18DEL03 ,31.0,4.1,12.337928,76.617889,12.367928,76.647889,01-03-2022,windy,low,0,drinks,motorcycle,1.0,no,metropolitian,22,MYS,1,3,tuesday,0,10.0,23.0,night,4.663310851898783,short
HYDRES18DEL03 ,33.0,4.3,17.450851,78.379347,17.540851,78.469347,14-03-2022,stormy,medium,0,snack,motorcycle,0.0,no,metropolitian,38,HYD,14,3,monday,0,10.0,18.0,evening,13.829314445199353,long
COIMBRES05DEL01 ,23.0,4.8,11.022169,76.999594,11.062169,77.039594,03-04-2022,sunny,high,2,drinks,electric_scooter,0.0,no,metropolitian,14,COIMB,3,4,sunday,1,10.0,13.0,afternoon,6.232180611484166,medium
LUDHRES16DEL02 ,32.0,4.0,30.895817,75.813112,30.945817,75.863112,11-02-2022,stormy,jam,2,drinks,motorcycle,1.0,no,urban,31,LUDH,11,2,friday,0,15.0,20.0,evening,7.325279665908346,medium
MYSRES20DEL03 ,35.0,4.6,12.337978,76.616792,12.367978,76.646792,26-03-2022,sandstorms,low,1,snack,scooter,1.0,no,metropolitian,27,MYS,26,3,saturday,1,5.0,22.0,night,4.66331041671685,short
COIMBRES02DEL02 ,27.0,4.9,11.022477,76.995667,11.152477,77.125667,06-04-2022,sandstorms,low,0,meal,motorcycle,0.0,no,metropolitian,18,COIMB,6,4,wednesday,0,5.0,23.0,night,20.25304812543042,very_long
MYSRES07DEL03 ,32.0,4.8,12.325461,76.632278,12.355461,76.662278,19-03-2022,windy,medium,1,buffet,motorcycle,1.0,no,metropolitian,30,MYS,19,3,saturday,1,15.0,18.0,evening,4.663419307399213,short
LUDHRES15DEL02 ,28.0,4.6,30.899584,75.809346,30.919584,75.829346,17-02-2022,sunny,low,0,drinks,motorcycle,0.0,no,metropolitian,17,LUDH,17,2,thursday,0,15.0,10.0,morning,2.9302578007621216,short
MYSRES11DEL03 ,30.0,4.9,12.323225,76.630028,12.353225,76.660028,01-03-2022,fog,low,0,snack,motorcycle,1.0,no,metropolitian,23,MYS,1,3,tuesday,0,15.0,22.0,night,4.663438748149055,short
INDORES09DEL01 ,22.0,4.5,22.725835,75.887648,22.765835,75.927648,07-03-2022,windy,high,1,meal,scooter,1.0,no,metropolitian,11,INDO,7,3,monday,0,15.0,12.0,morning,6.050486021641428,medium
DEHRES15DEL02 ,29.0,4.9,,,,,18-02-2022,sandstorms,jam,1,meal,scooter,1.0,no,urban,20,DEH,18,2,friday,0,15.0,20.0,evening,,
HYDRES05DEL03 ,32.0,4.0,17.433809,78.386744,17.463809,78.416744,03-04-2022,sandstorms,medium,0,meal,motorcycle,2.0,no,metropolitian,39,HYD,3,4,sunday,1,10.0,18.0,evening,4.610339345524684,short
CHENRES17DEL02 ,,,13.045479,80.23311,13.125479,80.31311,02-04-2022,,,3,snack,electric_scooter,2.0,no,metropolitian,42,CHEN,2,4,saturday,1,,,,12.418009922382469,long
RANCHIRES13DEL02 ,35.0,4.7,23.374989,85.335486,23.454989,85.415486,16-03-2022,windy,medium,1,meal,motorcycle,0.0,no,metropolitian,20,RANCHI,16,3,wednesday,0,10.0,17.0,afternoon,12.073397681482605,long
CHENRES18DEL02 ,35.0,4.3,12.981615,80.231598,13.111615,80.361598,20-03-2022,sandstorms,medium,2,snack,electric_scooter,1.0,no,metropolitian,31,CHEN,20,3,sunday,1,5.0,17.0,afternoon,20.18081128090421,very_long
CHENRES16DEL03 ,34.0,4.3,13.049645,80.242268,13.109645,80.302268,17-03-2022,stormy,jam,2,meal,motorcycle,0.0,no,metropolitian,34,CHEN,17,3,thursday,0,10.0,19.0,evening,9.313614929815012,medium
INDORES19DEL03 ,29.0,4.6,22.745536,75.893106,22.835536,75.983106,16-03-2022,fog,jam,2,meal,scooter,1.0,no,metropolitian,44,INDO,16,3,wednesday,0,5.0,19.0,evening,13.611544388190575,long
KOLRES18DEL02 ,30.0,4.2,22.569367,88.433187,22.649367,88.513187,18-02-2022,cloudy,jam,2,buffet,scooter,0.0,no,metropolitian,39,KOL,18,2,friday,0,10.0,20.0,evening,12.106510955547904,long
KNPRES07DEL03 ,35.0,4.8,26.472001,80.354002,26.532001,80.414002,17-02-2022,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,23,KNP,17,2,thursday,0,10.0,23.0,night,8.953205389498695,medium
INDORES03DEL02 ,24.0,4.4,22.751857,75.866699,22.831857,75.946699,06-04-2022,sandstorms,medium,0,meal,motorcycle,,no,urban,34,INDO,6,4,wednesday,0,15.0,18.0,evening,12.099096916817198,long
MUMRES06DEL02 ,33.0,4.7,19.055831,72.833984,19.105831,72.883984,24-03-2022,stormy,jam,1,buffet,motorcycle,,no,metropolitian,27,MUM,24,3,thursday,0,10.0,21.0,night,7.649724402449684,medium
MUMRES15DEL02 ,32.0,4.0,19.176269,72.836721,19.226269,72.886721,03-03-2022,windy,jam,0,snack,motorcycle,0.0,no,metropolitian,37,MUM,3,3,thursday,0,5.0,19.0,evening,7.647092834675519,medium
BANGRES04DEL01 ,33.0,4.7,12.98041,77.640489,13.02041,77.680489,19-03-2022,stormy,medium,2,buffet,electric_scooter,0.0,no,metropolitian,28,BANG,19,3,saturday,1,15.0,16.0,afternoon,6.210045163136143,medium
SURRES04DEL01 ,28.0,4.6,21.173493,72.801953,21.213493,72.841953,21-03-2022,sunny,medium,2,snack,scooter,0.0,no,,13,SUR,21,3,monday,0,10.0,16.0,afternoon,6.081139317039376,medium
HYDRES11DEL02 ,20.0,4.6,17.430448,78.418213,17.480448,78.468213,03-03-2022,windy,medium,2,snack,electric_scooter,1.0,no,metropolitian,25,HYD,3,3,thursday,0,5.0,18.0,evening,7.683765443180287,medium
MYSRES20DEL03 ,21.0,4.5,12.337978,76.616792,12.367978,76.646792,13-03-2022,windy,medium,2,meal,scooter,1.0,no,metropolitian,24,MYS,13,3,sunday,1,15.0,17.0,afternoon,4.66331041671685,short
MUMRES03DEL02 ,39.0,4.8,19.22384,72.841347,19.27384,72.891347,05-03-2022,sandstorms,low,1,drinks,scooter,1.0,no,metropolitian,20,MUM,5,3,saturday,1,5.0,23.0,night,7.646049300624547,medium
DEHRES20DEL02 ,31.0,4.2,,,,,18-02-2022,fog,low,0,drinks,motorcycle,2.0,no,metropolitian,38,DEH,18,2,friday,0,15.0,22.0,night,,
JAPRES01DEL01 ,23.0,4.7,26.90519,75.810753,26.91519,75.820753,11-03-2022,sunny,low,1,meal,motorcycle,0.0,no,urban,24,JAP,11,3,friday,0,15.0,8.0,morning,1.489829154062434,short
COIMBRES02DEL02 ,37.0,4.8,11.022477,76.995667,11.072477,77.045667,05-03-2022,sunny,medium,0,buffet,motorcycle,1.0,no,urban,24,COIMB,5,3,saturday,1,10.0,17.0,afternoon,7.7901565957028485,medium
INDORES12DEL03 ,26.0,4.9,22.74806,75.8934,22.83806,75.9834,23-03-2022,sandstorms,jam,2,snack,motorcycle,1.0,no,metropolitian,15,INDO,23,3,wednesday,0,15.0,20.0,evening,13.611428630407849,long
SURRES20DEL02 ,34.0,4.8,21.15276,72.778059,21.20276,72.828059,26-03-2022,windy,low,2,snack,scooter,1.0,no,metropolitian,26,SUR,26,3,saturday,1,15.0,23.0,night,7.60180033473793,medium
HYDRES03DEL03 ,23.0,4.1,17.422819,78.449578,17.452819,78.479578,26-03-2022,windy,low,0,meal,motorcycle,0.0,no,metropolitian,18,HYD,26,3,saturday,1,5.0,22.0,night,4.6104717430464985,short
CHENRES14DEL01 ,20.0,4.5,13.026279,80.174568,13.036279,80.184568,07-03-2022,cloudy,low,1,snack,motorcycle,0.0,no,metropolitian,16,CHEN,7,3,monday,0,5.0,10.0,morning,1.5524171512659315,short
BANGRES17DEL03 ,27.0,4.9,12.972532,77.608179,13.002532,77.638179,01-04-2022,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,23,BANG,1,4,friday,0,10.0,22.0,night,4.657651549280329,short
HYDRES02DEL02 ,39.0,4.3,17.41233,78.449654,17.54233,78.579654,06-03-2022,cloudy,jam,1,meal,motorcycle,2.0,no,urban,38,HYD,6,3,sunday,1,15.0,21.0,night,19.976644021152854,very_long
HYDRES010DEL01 ,21.0,4.9,17.428294,78.404423,17.438294,78.414423,26-03-2022,cloudy,low,1,drinks,motorcycle,0.0,no,metropolitian,16,HYD,26,3,saturday,1,5.0,10.0,morning,1.536842088254878,short
MUMRES03DEL01 ,20.0,5.0,19.22384,72.841347,19.29384,72.911347,10-03-2022,stormy,jam,2,snack,electric_scooter,0.0,no,metropolitian,18,MUM,10,3,thursday,0,5.0,21.0,night,10.704161271430333,long
PUNERES06DEL03 ,29.0,4.7,18.546258,73.904337,18.606258,73.964337,24-03-2022,windy,low,2,snack,scooter,0.0,no,metropolitian,13,PUNE,24,3,thursday,0,10.0,22.0,night,9.192703790075944,medium
GOARES17DEL01 ,39.0,4.7,15.496162,73.825364,15.606162,73.935364,18-02-2022,fog,low,1,meal,motorcycle,0.0,no,metropolitian,27,GOA,18,2,friday,0,15.0,22.0,night,16.984195923010834,very_long
DEHRES010DEL01 ,30.0,4.6,30.328174,78.049117,30.438174,78.159117,18-02-2022,stormy,jam,0,meal,motorcycle,2.0,no,metropolitian,46,DEH,18,2,friday,0,10.0,21.0,night,16.153774202105296,very_long
MYSRES11DEL01 ,39.0,5.0,12.323225,76.630028,12.333225,76.640028,05-04-2022,stormy,high,0,snack,motorcycle,1.0,no,metropolitian,32,MYS,5,4,tuesday,0,15.0,11.0,morning,1.554508559519504,short
CHENRES03DEL01 ,27.0,4.8,13.091809,80.219104,13.161809,80.289104,04-03-2022,stormy,medium,2,drinks,motorcycle,1.0,no,metropolitian,19,CHEN,4,3,friday,0,15.0,18.0,evening,10.864870498856765,long
JAPRES12DEL01 ,26.0,4.5,26.902908,75.792934,27.012908,75.902934,10-03-2022,cloudy,low,2,drinks,electric_scooter,0.0,no,,20,JAP,10,3,thursday,0,5.0,23.0,night,16.385047886584577,very_long
COIMBRES20DEL01 ,25.0,4.9,10.994136,76.963303,11.104136,77.073303,25-03-2022,fog,medium,2,drinks,scooter,,no,metropolitian,28,COIMB,25,3,friday,0,15.0,18.0,evening,17.138295790539786,very_long
